age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,Unnamed: 0
33.0,Private,178429.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1,
49.0,Self-emp-not-inc,173411.0,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
34.0,Private,242960.0,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0,
19.0,Private,266635.0,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,30.0,United-States,0,
44.0,Private,150011.0,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
49.0,Local-gov,170846.0,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
40.0,Local-gov,105717.0,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1876.0,35.0,United-States,0,
49.0,State-gov,194895.0,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
31.0,Private,188096.0,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,72.0,United-States,1,
35.0,Private,278403.0,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80.0,United-States,1,
36.0,Private,175759.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,50.0,United-States,1,
25.0,Private,212311.0,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0,
43.0,Local-gov,159449.0,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0,
51.0,Private,194097.0,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0,
33.0,Local-gov,115488.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0,
22.0,Private,199555.0,10.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,25.0,United-States,0,
19.0,Private,374262.0,8.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
20.0,Private,100605.0,9.0,Never-married,Sales,Own-child,Other,Male,0.0,0.0,40.0,Puerto-Rico,0,
51.0,Private,74784.0,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,60.0,United-States,0,
43.0,Self-emp-not-inc,187322.0,9.0,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,45.0,United-States,0,
28.0,Private,190350.0,5.0,Married-civ-spouse,Protective-serv,Wife,Black,Female,0.0,0.0,40.0,United-States,0,
53.0,Federal-gov,117847.0,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0,
20.0,Private,27337.0,9.0,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,48.0,United-States,0,
55.0,Private,327589.0,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
45.0,Private,186272.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7298.0,0.0,40.0,United-States,1,
60.0,Private,81578.0,5.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0,
46.0,Private,254367.0,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,1590.0,48.0,United-States,0,
47.0,Private,44216.0,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,United-States,0,
35.0,Private,260578.0,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,1,
31.0,Private,226443.0,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
50.0,State-gov,198103.0,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
26.453129605901168,Private,228227.2401863015,9.000156768634293,Never-married,Adm-clerical,Not-in-family,White,Female,0.0019999713897705077,-0.002,37.00543865727344,United-States,0,10310.0
17.696431314827578,Private,248680.03522813786,9.000237609132503,Never-married,Sales,Own-child,White,Female,0.0019999995231628413,-0.002,40.001463659164344,United-States,0,6854.0
33.0,Private,236396.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,55.0,United-States,1,
23.0,Self-emp-inc,214542.0,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0,
18.29948252244136,Private,33281.78710323467,9.000193885310864,Never-married,Machine-op-inspct,Own-child,White,Female,0.002,-0.002,40.00111797213259,United-States,0,6657.0
49.0,Self-emp-inc,34998.0,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,0,
44.0,Private,124563.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
19.0,Private,376240.0,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,42.0,United-States,0,
62.0,Private,226733.0,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1,
28.0,Private,266070.0,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0,
45.0,Local-gov,199590.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40.0,Mexico,1,
17.0,Private,53611.0,8.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,6.0,United-States,0,
49.0,Private,280525.0,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,1,
34.0,Self-emp-not-inc,29254.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,1,
22.0,Private,408383.0,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
18.870936352314864,Private,198985.48691391552,9.000353480696058,Never-married,Prof-specialty,Unmarried,White,Female,0.001999999761581421,-0.0019999978542327877,28.983139676476483,United-States,0,1438.0
49.0,Self-emp-not-inc,113513.0,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,0,
18.0,Private,155021.0,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,6.0,United-States,0,
47.0,Self-emp-not-inc,258498.0,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,52.0,United-States,0,
55.0,Private,102058.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1,
59.0,Private,252714.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,30.0,Italy,0,
48.0,Self-emp-inc,51579.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1,
35.0,Private,40135.0,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,0,
29.0,Private,132686.0,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,292465.0,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,0,
19.0,Private,236570.0,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,16.0,United-States,0,
24.0,Private,179203.0,8.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,55.0,United-States,0,
42.0,Private,193494.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1,
40.0,Private,96129.0,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1,
21.832255980646767,Self-emp-not-inc,250808.18262918983,13.302131594936668,Never-married,Sales,Own-child,Black,Female,0.0019999986886978147,-0.002,50.70327976970215,United-States,0,7872.0
39.0,Self-emp-not-inc,154641.0,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,8614.0,0.0,50.0,United-States,1,
32.0,Private,282611.0,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
61.0,Private,668362.0,2.0,Widowed,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
60.0,Private,165441.0,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
64.0,Private,256466.0,9.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,Philippines,1,
42.0,Private,266084.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,45.0,United-States,1,
47.0,Private,21906.0,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0,
20.0,Private,238685.0,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,32.0,United-States,0,
48.0,Self-emp-not-inc,51620.0,13.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0,
69.0,Local-gov,122850.0,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.0,United-States,0,
56.0,Private,122390.0,11.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,40.0,United-States,1,
66.0,Private,262285.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,99.0,United-States,0,
73.0,Local-gov,232871.0,4.0,Married-civ-spouse,Protective-serv,Husband,White,Male,2228.0,0.0,10.0,United-States,0,
27.0,Private,267989.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
70.0,Self-emp-inc,188260.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,16.0,United-States,0,
30.0,Private,287986.0,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
53.0,Private,172991.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,25.0,United-States,0,
54.0,Private,260052.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1,
38.0,Private,107630.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0,
51.0,Self-emp-not-inc,120781.0,15.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,99999.0,0.0,70.0,India,1,
32.0,Private,172415.0,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0,
53.0,Private,208570.0,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,26.0,United-States,0,
29.0,Private,181822.0,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
27.0,Private,215504.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,55.0,United-States,1,
54.0,Federal-gov,392502.0,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1,
26.0,Private,245880.0,9.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,168030.0,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,32.0,United-States,0,
35.0,Private,360814.0,5.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0,
47.08761626417072,Private,172260.9288763904,10.000537239193434,Divorced,Other-service,Not-in-family,White,Female,0.001999772906303406,-0.001999991774559021,40.00171808910074,United-States,0,2299.0
39.0,Private,70240.0,10.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,0,
44.0,Private,240043.0,6.0,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0.0,0.0,30.0,United-States,0,
53.0,Private,127117.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
25.0,Private,262978.0,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0,
54.0,State-gov,198186.0,9.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,38.0,United-States,0,
61.0,Private,716416.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.0,United-States,1,
46.94547648429107,Private,196066.04335357086,14.534470917127544,Divorced,Prof-specialty,Not-in-family,White,Female,5924.832210669752,-0.002,40.00154827558698,United-States,0,10161.0
35.0,Private,186815.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
17.0,Private,132680.0,6.0,Never-married,Other-service,Own-child,White,Female,0.0,1602.0,10.0,United-States,0,
33.0,Private,204752.0,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
32.0,Private,188154.0,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
22.0,Private,244366.0,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
51.0,Private,427781.0,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
27.0,Private,114158.0,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,0,
36.0,Private,240323.0,9.0,Separated,Sales,Unmarried,Black,Female,0.0,0.0,17.0,United-States,0,
29.0,Local-gov,133327.0,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
24.0,Private,189749.0,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
24.0,State-gov,147719.0,14.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,20.0,India,0,
28.0,Private,213081.0,7.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,Jamaica,0,
24.0,Private,296045.0,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2635.0,0.0,38.0,United-States,0,
62.0,Private,96099.0,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
48.0,Private,173938.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0,
22.0,Private,326334.0,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,35.0,United-States,0,
54.0,Federal-gov,128378.0,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
26.0,Private,130931.0,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,0,
32.0,State-gov,127651.0,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0,
24.848636953778772,Private,180304.21707332676,10.000445857554194,Never-married,Sales,Not-in-family,Black,Female,0.0020000002384185788,-0.002,37.60314248761594,United-States,0,6847.0
77.0,Local-gov,144608.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,6.0,United-States,0,
42.0,Private,253770.0,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
18.585699155703523,Private,30127.516778931484,10.000214296400065,Never-married,Prof-specialty,Own-child,White,Female,0.0019999996423721318,-0.0019999998807907105,28.18338796798719,United-States,0,1300.0
31.0,Private,32406.0,10.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,20.0,United-States,0,
34.0,Private,50276.0,13.0,Never-married,Sales,Not-in-family,White,Male,27828.0,0.0,40.0,United-States,1,
34.0,Private,106742.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0,
27.0,Private,219863.0,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0,
50.0,Self-emp-inc,52565.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1485.0,40.0,United-States,0,
31.0,Private,36302.0,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,0,
66.0,Self-emp-inc,253741.0,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1825.0,10.0,United-States,1,
18.0,Private,169652.0,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,12.0,United-States,0,
41.0,Private,222596.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,45.0,United-States,1,
39.0,Federal-gov,129573.0,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,1741.0,40.0,United-States,0,
32.0,Self-emp-inc,281030.0,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
25.0,Private,243560.0,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,Columbia,0,
18.323595053205377,Private,127815.10761868938,10.000305243461844,Never-married,Exec-managerial,Own-child,White,Female,0.0020000002384185788,-0.002,51.78217352437158,United-States,0,9762.0
22.0,Private,100587.0,10.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,15.0,United-States,0,
28.0,Private,356555.0,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,0,
34.0,Private,430554.0,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1,
31.0,Local-gov,175778.0,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
23.0,Private,96635.0,10.0,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0.0,0.0,30.0,United-States,0,
47.0,Private,159550.0,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0,
22.0,Private,156933.0,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,25.0,United-States,0,
25.0,Private,117589.0,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
38.0,Private,252947.0,10.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
36.0,Private,188563.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,50.0,United-States,1,
28.0,Private,62535.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,0,
46.0,Private,251474.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1,
27.0,Private,154210.0,7.0,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,35.0,India,0,
57.0,Private,124771.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
43.0,Local-gov,160574.0,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
35.0,Self-emp-not-inc,238802.0,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,0,
62.0,Self-emp-not-inc,115176.0,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65.0,United-States,0,
35.0,Private,331395.0,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0,
35.0,Self-emp-not-inc,171968.0,9.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,70.0,United-States,0,
18.0,Private,157273.0,6.0,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,15.0,United-States,0,
44.0,State-gov,115932.0,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0,
45.0,Private,331643.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1,
28.0,Private,299422.0,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,0,
29.0,Private,232914.0,11.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,0,
44.0,Private,186916.0,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1,
22.0,Private,154713.0,9.0,Divorced,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
62.0,Local-gov,407669.0,4.0,Widowed,Other-service,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,0,
50.0,Local-gov,133963.0,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,1,
46.0,Private,264210.0,10.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,20.0,United-States,0,
35.0,Private,280966.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0,
74.0,Private,209454.0,3.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
21.0,Private,206681.0,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,0,
39.0,Private,196673.0,9.0,Married-civ-spouse,Other-service,Wife,White,Female,5013.0,0.0,40.0,United-States,0,
35.0,Private,376455.0,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,United-States,1,
25.0,Private,190628.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Columbia,0,
26.0,Private,159732.0,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
21.0,Private,39943.0,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,0,
19.752022667520112,Private,128556.84283293113,10.00133109140348,Never-married,Other-service,Not-in-family,White,Female,0.0019999985694885256,-0.002,26.039300515752092,United-States,0,10765.0
57.0,Private,185072.0,10.0,Never-married,Adm-clerical,Other-relative,Black,Female,0.0,0.0,40.0,Jamaica,0,
18.0,Private,32059.0,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
21.0,Private,276709.0,10.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,40.0,United-States,0,
54.75316453125106,Private,72648.90640724267,10.000533375679963,Widowed,Craft-repair,Not-in-family,White,Female,0.0019999967813491824,-0.002,52.72951748222057,United-States,1,14154.0
